level	word	pinyin	eng
6	工艺品	gōng yì pǐn	handicraft article, handiwork, CL:個|个[gè],
6	宫殿	gōng diàn	palace, CL:座[zuò],
6	功课	gōng kè	homework, assignment, task, classwork, lesson, study, CL:門|门[mén],
6	功劳	gōng láo	contribution, meritorious service, credit,
6	功效	gōng xiào	efficacy,
6	攻击	gōng jī	to attack, to accuse, to charge, an attack (terrorist or military),
6	攻克	gōng kè	to capture, to take, to overcome, to solve,
6	恭敬	gōng jìng	deferential, respectful,
6	巩固	gǒng gù	to consolidate, consolidation, to strengthen,
6	共和国	gòng hé guó	republic,
6	共计	gòng jì	to sum up to, to total,
6	共鸣	gòng míng	resonance (physics), sympathetic response to sth,
6	勾结	gōu jié	to collude with, to collaborate with, to gang up with,
6	钩子	gōu zi	hook,
6	构思	gòu sī	to design, to plot, to plan out, to compose, to draw a mental sketch, conception, plan, idea, composition,
6	孤独	gū dú	lonely, solitary,
6	孤立	gū lì	isolate, isolated,
6	辜负	gū fù	to fail to live up (to expectations), unworthy (of trust), to let down, to betray (hopes), to disappoint,
6	姑且	gū qiě	temporarily, the time being, for the moment, provisional, tentatively,
6	古董	gǔ dǒng	curio, antique,
6	古怪	gǔ guài	eccentric, grotesque, oddly, queer,
6	股东	gǔ dōng	shareholder, stockholder,
6	股份	gǔ fèn	a share (in a company), stock,
6	鼓动	gǔ dòng	to agitate, to arouse, to instigate, to encite,
6	骨干	gǔ gàn	diaphysis (long segment of a bone), fig. backbone,
6	固然	gù rán	admittedly (it's true that...),
6	固有	gù yǒu	intrinsic to sth, inherent, native,
6	固执	gù zhí	obstinate, stubborn,
6	顾虑	gù lǜ	misgivings, apprehensions,
6	顾问	gù wèn	adviser, consultant,
6	故乡	gù xiāng	home, homeland, native place, CL:個|个[gè],
6	故障	gù zhàng	malfunction, breakdown, defect, shortcoming, fault, failure, impediment, error, bug (in software),
6	拐杖	guǎi zhàng	crutches, crutch, walking stick,
6	关照	guān zhào	to take care, to keep an eye on, to look after, to tell, to remind,
6	官方	guān fāng	official, (by the) government,
6	观光	guān guāng	to tour, sightseeing, tourism,
6	管辖	guǎn xiá	to administer, to have jurisdiction (over),
6	罐	guàn	can, jar, pot,
6	贯彻	guàn chè	to implement, to put into practice, to carry out,
6	灌溉	guàn gài	to irrigate,
6	惯例	guàn lì	convention, usual practice,
6	光彩	guāng cǎi	luster, splendor, radiance, brilliance,
6	光辉	guāng huī	radiance, glory, brilliant, magnificent,
6	光芒	guāng máng	rays of light, brilliant rays, radiance,
6	广阔	guǎng kuò	wide, vast,
6	规范	guī fàn	norm, standard, specification, regulation, rule, within the rules, to fix rules, to regulate, to specify,
6	规格	guī gé	standard, norm, specification,
6	规划	guī huà	to plan (how to do sth), planning, plan, program,
6	规章	guī zhāng	rule, regulation,
6	归根到底	guī gēn dào dǐ	(saying) to sum it up...,
6	归还	guī huán	to return sth, to revert,
6	归纳	guī nà	to sum up, to summarize, to conclude from facts, induction (method of deduction in logic),
6	轨道	guǐ dào	orbit, railway or tram line, fig. conventional way of thinking,
6	跪	guì	to kneel,
6	贵族	guì zú	lord, nobility, nobleman, noblewoman, aristocrat, aristocracy,
6	棍棒	gùn bàng	club,
6	国防	guó fáng	national defense,
6	国务院	Guó Wù Yuàn	State Council (PRC), State Department (USA),
6	果断	guǒ duàn	firm, decisive,
6	过度	guò dù	excessive, over-, excess, going too far, extravagant, intemperate, overdue,
6	过渡	guò dù	to cross over (by ferry), transition, interim, caretaker (administration),
6	过奖	guò jiǎng	to over-praise, to flatter,
6	过滤	guò lǜ	to filter, filter,
6	过失	guò shī	defect, fault,
6	过问	guò wèn	to show an interest in, to get involved with,
6	过瘾	guò yǐn	to satisfy a craving, to get a kick out of sth, gratifying, immensely enjoyable, satisfying, fulfilling,
6	过于	guò yú	too much, excessively,
6	嗨	hāi	oh alas, hey!, hi! (loanword),
6	海拔	hǎi bá	height above sea level, elevation,
6	海滨	hǎi bīn	shore, seaside,
6	含糊	hán hú	obscurity, vague,
6	含义	hán yì	meaning (implicit in a phrase), implied meaning, hidden meaning, hint, connotation,
6	寒暄	hán xuān	exchanging conventional greetings, to talk about the weather,
6	罕见	hǎn jiàn	rare, rarely seen,
6	捍卫	hàn wèi	to defend, to uphold, to safeguard,
6	航空	háng kōng	aviation,
6	航天	háng tiān	space flight,
6	航行	háng xíng	to sail, to fly, to navigate,
6	行列	háng liè	procession,
6	豪迈	háo mài	bold, open-minded, heroic,
6	毫米	háo mǐ	millimeter,
6	毫无	háo wú	not in the least, to completely lack,
6	号召	hào zhào	to call, to appeal,
6	耗费	hào fèi	to waste, to spend, to consume, to squander,
6	好客	hào kè	hospitality, to treat guests well, to enjoy having guests, hospitable, friendly,
6	呵	hē	expel breath, my goodness,
6	和蔼	hé ǎi	kindly, nice, amiable,
6	和解	hé jiě	to settle (a dispute out of court), to reconcile, settlement, conciliation, to become reconciled,
6	和睦	hé mù	peaceful relations, harmonious,
6	和气	hé qi	friendly, polite, amiable,
6	和谐	hé xié	harmonious, harmony,
6	合并	hé bìng	to merge, to annex,
6	合成	hé chéng	to compose, to constitute, compound, synthesis, mixture, synthetic,
6	合乎	hé hū	to accord with, conforming to,
6	合伙	hé huǒ	to act jointly, to form a partnership,
6	合身	hé shēn	well-fitting (of clothes),
6	合算	hé suàn	worthwhile, be a good deal, be a bargain, reckon up, calculate,
6	嘿	hēi	hey,
6	痕迹	hén jì	vestige, mark, trace,
6	狠心	hěn xīn	callous, heartless,
6	恨不得	hèn bu dé	wishing one could do sth, to hate to be unable, itching to do sth, can't wait for, to wish one could do sth, to desire strongly,
6	哼	hēng	to groan, to snort, to hum, to croon, humph!,
6	哄	hōng	roar of laughter (onomatopoeia), hubbub, to roar (as a crowd),
6	烘	hōng	to bake, to heat by fire, to set off by contrast,
6	轰动	hōng dòng	to cause a sensation,
6	红包	hóng bāo	lit. money wrapped in red as a gift, a bonus payment, a kickback, a bribe,
6	宏观	hóng guān	macro-, macroscopic, holistic,
6	宏伟	hóng wěi	grand, imposing, magnificent,
6	洪水	hóng shuǐ	deluge, flood,
6	喉咙	hóu lóng	throat, larynx,
6	吼	hǒu	roar or howl of an animal, bellow of rage,
6	后代	hòu dài	posterity, later periods, later ages, later generations,
6	后顾之忧	hòu gù zhī yōu	"fears of trouble in the rear (idiom); family worries (obstructing freedom of action), worries about the future consequences, often in negative expressions, meaning ""no worries about anything"","
6	后勤	hòu qín	logistics,
6	候选	hòu xuǎn	candidate,
6	忽略	hū lvè	to neglect, to overlook, to ignore,
6	呼啸	hū xiào	to whistle, to scream, to whiz,
6	呼吁	hū yù	to call on (sb to do sth), to appeal (to), an appeal,
6	胡乱	hú luàn	careless, reckless, casually, absent-mindedly, at will, at random, any old how,
6	湖泊	hú pō	lake,
6	互联网	Hù lián wǎng	the Internet,
6	花瓣	huā bàn	petal, CL:片[piàn],
6	华丽	huá lì	gorgeous,
6	华侨	huá qiáo	overseas Chinese, (in a restricted sense) Chinese emigrant who still retains Chinese nationality, CL:個|个,位,名[míng],
6	画蛇添足	huà shé tiān zú	lit. draw legs on a snake (idiom); fig. to ruin the effect by adding sth superfluous, to overdo it,
6	化肥	huà féi	fertilizer,
6	化石	huà shí	fossil,
6	化验	huà yàn	laboratory test, chemical experiment, assay,
6	化妆	huà zhuāng	to put on makeup,
6	划分	huà fēn	to divide,
6	话筒	huà tǒng	microphone, (telephone) receiver, handset,
6	怀孕	huái yùn	pregnant, to have conceived, gestation, pregnancy,
6	欢乐	huān lè	gaiety, gladness, glee, merriment, pleasure, happy, joyous, gay,
6	还原	huán yuán	to restore to the original state, reduction (chemistry),
6	环节	huán jié	round segment, segment (of annelid worms), connection, link, sector, annular ring,
6	缓和	huǎn hé	to ease (tension), to alleviate, to moderate, to allay, to make more mild,
6	患者	huàn zhě	patient, sufferer,
6	荒凉	huāng liáng	desolate,
6	荒谬	huāng miù	absurd, ridiculous,
6	荒唐	huāng táng	beyond belief, preposterous, absurd, intemperate, dissipated,
6	慌忙	huāng máng	in a great rush, in a flurry,
6	黄昏	huáng hūn	dusk, evening, nightfall,
6	恍然大悟	huǎng rán dà wù	to suddenly realize, to suddenly see the light,
6	挥霍	huī huò	to squander money, extravagant, prodigal, free and easy, agile,
6	辉煌	huī huáng	splendid, glorious,
6	回报	huí bào	(in) return, reciprocation, payback, retaliation, to report back, to reciprocate,
6	回避	huí bì	to shun, to avoid (sb), to skirt, to evade (an issue), to step back, to withdraw, to recuse (a judge etc),
6	回顾	huí gù	to look back, to review,
6	回收	huí shōu	to recycle, to reclaim, to retrieve, to recover, to recall (a defective product),
6	悔恨	huǐ hèn	remorse, repentance,
6	毁灭	huǐ miè	to perish, to ruin, to destroy,
6	会晤	huì wù	to meet, meeting, conference,
6	汇报	huì bào	to report, to give an account of, report,
6	贿赂	huì lù	to bribe, a bribe,
6	昏迷	hūn mí	to lose consciousness, to be in a coma, stupor, coma, stunned, disoriented,
6	浑身	hún shēn	all over, from head to foot,
6	混合	hùn hé	to mix, to blend,
6	混乱	hùn luàn	confusion, chaos, disorder,
6	混淆	hùn xiáo	to obscure, to confuse, to mix up, to blur, to mislead,
6	混浊	hùn zhuó	turbid, muddy, dirty,
6	活该	huó gāi	(coll.) serve sb right, deservedly, ought, should,
6	活力	huó lì	energy, vitality, vigor, vital force,
6	火箭	huǒ jiàn	rocket, CL:枚[méi],
6	火焰	huǒ yàn	blaze, flame,
6	火药	huǒ yào	gunpowder,
6	货币	huò bì	currency, monetary, money,
6	或许	huò xǔ	perhaps, maybe,
6	基地	jī dì	base (of operations), industrial or military base, al-Qaeda,
6	基金	jī jīn	fund,
6	基因	jī yīn	gene (loanword),
6	机动	jī dòng	locomotive, motorized, power-driven, adaptable, flexible (use, treatment, timing etc),
6	机构	jī gòu	mechanism, structure, organization, agency, institution, CL:所[suǒ],
6	机关	jī guān	mechanism, gear, machine-operated, office, agency, organ, organization, establishment, institution, body, strategum, scheme, intrigue, plot, trick, CL:個|个[gè],
6	机灵	jī líng	clever, quick-witted,
6	机密	jī mì	secret, classified (information),
6	机械	jī xiè	machine, machinery, mechanical, (old) cunning, scheming,
6	机遇	jī yù	opportunity, favorable circumstance, stroke of luck,
6	机智	jī zhì	quick-witted, tact, witty, resourceful,
6	激发	jī fā	to arouse, to excite,
6	激励	jī lì	to encourage, to urge, motivation, incentive,
6	激情	jī qíng	passion, fervor, enthusiasm, strong emotion,
6	饥饿	jī è	hunger, starvation, famine,
6	讥笑	jī xiào	to sneer,
6	极端	jí duān	extreme,
6	极限	jí xiàn	limit, extreme boundary,
6	即便	jí biàn	even if, even though, right away, immediately,
6	即将	jí jiāng	on the eve of, to be about to, to be on the verge of,
6	级别	jí bié	(military) rank, level, grade,
6	疾病	jí bìng	disease, sickness, ailment,
6	嫉妒	jí dù	to be jealous, to envy, to hate,
6	及早	jí zǎo	at the earliest possible time, as soon as possible,
6	急功近利	jí gōng jìn lì	seeking instant benefit (idiom); shortsighted vision, looking only for fast return,
6	急剧	jí jù	rapid, sudden,
6	急切	jí qiè	eager, impatient,
6	急于求成	jí yú qiú chéng	anxious for quick results (idiom); to demand instant success, impatient for result, impetuous,
6	急躁	jí zào	irritable, irascible, impetuous,
6	籍贯	jí guàn	one's native place, place of ancestry, registered birthplace,
6	集团	jí tuán	group, bloc, corporation, conglomerate,
6	吉祥	jí xiáng	lucky, auspicious, propitious,
6	给予	jǐ yǔ	to accord, to give, to show (respect),
6	寄托	jì tuō	to have sb look after sb, to entrust the care of sb, to place (hope etc) on,
6	继承	jì chéng	to inherit, to carry on, to succeed,
6	继往开来	jì wǎng kāi lái	to follow the past and herald the future (idiom); part of a historical transition, forming a bridge between earlier and later stages,
6	记性	jì xìng	memory,
6	记载	jì zǎi	to write down, to record, written account,
6	季度	jì dù	quarter of a year, season (sports),
6	季军	jì jūn	third in a race, bronze medalist,
6	计较	jì jiào	to bother about, to haggle, to bicker, to argue, plan, stratagem,
6	忌讳	jì huì	taboo, to avoid as taboo, to abstain from,
6	寂静	jì jìng	quiet,
6	纪要	jì yào	minutes, written summary of a meeting,
6	技能	jì néng	technical ability, skill,
6	技巧	jì qiǎo	skill, technique,
6	迹象	jì xiàng	mark, indication, sign, indicator,
6	家常	jiā cháng	the daily life of a family,
6	家伙	jiā huo	household dish, implement or furniture, domestic animal, guy (slang), chap,
6	家属	jiā shǔ	family member, (family) dependent,
6	家喻户晓	jiā yù hù xiǎo	understood by everyone (idiom); well known, a household name,
6	加工	jiā gōng	to process, processing, working (of machinery),
6	加剧	jiā jù	to intensify, to sharpen, to accelerate, to aggravate, to exacerbate, to embitter,
6	佳肴	jiā yáo	fine food, delicacies, delicious food,
6	夹杂	jiā zá	to mix together (disparate substances), to mingle, a mix, to be tangled up with,
6	假设	jiǎ shè	suppose that..., hypothesis, conjecture,
6	假使	jiǎ shǐ	if, in case, suppose, given ...,
6	坚定	jiān dìng	firm, steady, staunch, resolute,
6	坚固	jiān gù	firm, firmly, hard, stable,
6	坚韧	jiān rèn	tough and durable, tenacious,
6	坚实	jiān shí	firm and substantial, solid,
6	坚硬	jiān yìng	hard, solid,
6	监督	jiān dū	to control, to supervise, to inspect,
6	监视	jiān shì	to monitor, to oversee, to keep a close watch over, to spy on,
6	监狱	jiān yù	prison,
6	尖端	jiān duān	sharp pointed end, the tip, the cusp, tip-top, most advanced and sophisticated, highest peak, the best,
6	艰难	jiān nán	difficult, hard, challenging,
6	兼职	jiān zhí	to hold concurrent posts, concurrent job, moonlighting,
6	拣	jiǎn	to choose, to pick, to sort out, to pick up,
6	剪彩	jiǎn cǎi	to cut the ribbon (at a launching or opening ceremony),
6	检讨	jiǎn tǎo	to examine or inspect, self-criticism, review,
6	检验	jiǎn yàn	to inspect, to examine, to test,
6	简化	jiǎn huà	to simplify,
6	简陋	jiǎn lòu	simple and crude (of a room or building),
6	简体字	jiǎn tǐ zì	simplified Chinese character, as opposed to traditional Chinese character 繁體字|繁体字[fán tǐ zì],
6	简要	jiǎn yào	concise, brief,
6	溅	jiàn	splash,
6	鉴别	jiàn bié	to differentiate, to distinguish,
6	鉴定	jiàn dìng	to appraise, to identify, to evaluate,
6	鉴于	jiàn yú	in view of, seeing that, considering, whereas,
6	间谍	jiàn dié	spy,
6	间隔	jiàn gé	compartment, gap, interval, to divide,
6	间接	jiàn jiē	indirect,
6	见多识广	jiàn duō shí guǎng	experienced and knowledgeable (idiom),
